0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
-0.00062223594,-0.0012660192,0.0010169151,0.0010041052,0.0005754046,0.0007642368,0.0016519453,-0.0009073606,0.00152915,-0.0016206473,0.00090317684,0.0005130167,-0.0013704835,0.0004488381,-0.0011360236,0.0006656579,-0.0017179148,-0.00063335034,0.0015290831,-0.001871513,0.00093539874,-0.0013201667,0.00023247325,-0.00029311143,-0.0005353445,0.001656485,0.0015210276,0.0014729453,-0.00079206564,0.0018563829,0.00039303163,-0.00056409766,-0.0015529566,-0.0005441585,0.0015407484,-0.0013339419,0.0008978136,-0.00059105456,0.001221389,-0.00048063765,-0.0013470713,0.00026901742,-0.0017318716,-0.0010256667,-0.0016235388,-0.00048697274,5.079992e-05,0.001181643,-0.0008201569,0.0018074554,0.0010541705,0.0006341634,0.0012110518,0.0008256282,0.00027365377,0.0008047172,-0.00010000146,0.00170011,-0.00057431543,-0.00016732537,-0.00045832386,-0.0009108484,0.00036151847,-0.0012142805
0.00090781366,0.00044073863,-0.0008615586,0.0013190871,-0.00078513916,0.0012783546,0.0008203783,0.0015921602,-0.0009073145,0.00075050746,0.00034820475,0.0009462908,0.0010287976,-0.00046853605,-0.0007631781,6.0321297e-05,-0.00014128257,-0.0008159259,0.0010426622,0.00058030034,0.0016949344,0.00015607849,-0.000112599926,0.00073003327,-0.00049421075,0.0016846783,0.0013814867,0.001946988,-0.0017387024,0.000552509,0.00034756772,-0.0018982303,-0.0005675168,0.00035815127,-0.00023373612,0.00058568735,-0.0011434346,0.00051390566,0.0014478574,-0.0013560418,-0.001841007,-0.0011741053,0.00097511546,-0.00054338295,0.0012533669,0.0019190372,-0.0010919457,0.00057836715,-0.0017680402,2.6910566e-05,-0.0008486381,-3.8589584e-05,0.0006177649,0.0014452664,0.0013200312,0.0018409772,0.0015363598,-9.167707e-06,-0.0019044632,-0.0008938706,0.00083573605,-0.00045340648,-0.001467224,0.0013187889
0.0005807809,-0.00044361502,0.00018559233,-0.00023374008,-0.0018391537,0.00031221053,-0.0018674401,-0.001706165,-0.000342987,-0.0017189563,-0.00077897636,-0.00039600418,0.0011427919,-0.0002942416,0.0016336418,-0.00085555366,-0.0011423011,-0.0016200335,0.00042723678,0.0006816939,-0.0012254256,-0.0015952024,0.00096735964,0.0012271178,0.0015522863,-0.00079412875,-0.000934456,0.0016965338,-0.00070431293,-0.001478771,0.00076573086,-0.0017206066,0.00078367116,0.0009794142,0.0016676197,0.0009995408,-0.0008124197,0.00067332573,0.00061836606,0.0017105457,-0.0013669792,0.00031683757,-0.0012683747,0.00070943707,0.0019309984,0.0013611191,0.000962727,0.001168187,0.0013739688,0.0016547216,-0.0012477227,-0.00048643257,-0.00057422393,0.00047257636,0.0013033075,-0.0015755147,0.0016330939,-0.00040770182,0.0018711444,0.0019035102,-0.0005334958,-0.0014266788,-0.0006588439,0.0017199684
0.0010789696,0.0017586912,0.0010224783,0.0013562883,-0.0016732346,-0.0009879984,-0.00033063302,-0.00048188027,-0.0018060841,-0.0003508383,-0.0011411181,0.0005261677,1.0624994e-05,-0.0006486131,-0.00035445997,-0.0017755246,-0.00047897338,-0.0014177181,-0.00096730865,0.0012923516,-0.0014516148,0.0007068042,-0.0011391398,-0.00030925218,-0.0015725736,-0.0005909456,-0.0007071453,-0.0013870234,-0.00026419712,-0.0013365806,-0.00042013568,0.0002274639,-0.00088888896,0.0005085883,0.00064989016,1.876615e-07,0.00022498472,0.0010641085,0.00023225741,-0.00027839746,0.0005498219,0.00085139205,0.0014842737,0.001651525,-0.00074844947,-0.0014080049,-0.0007875799,0.0019519916,0.00015086215,-0.0013094267,0.00068671023,0.0012139231,-0.00031790487,0.0018094096,-0.00074309367,0.0010687294,-3.856607e-06,-0.0017850457,0.00047089253,-0.0010424317,-0.0012770088,0.0011750418,-0.0017419592,-0.0010998915
-0.001238618,0.0014814485,-0.0014854101,-0.0017478596,-0.0019215655,-0.0011124611,-0.0003330377,0.00062916894,0.0011151053,-0.00096510304,0.0012265306,-0.0017573913,-0.001497983,0.0018889166,0.0007964799,-0.0014612023,0.0004885965,9.728898e-05,-0.0019109449,-0.0008663803,0.000671288,-0.00020781532,-0.00155464,0.0019053041,0.00092399726,0.0008804118,0.0013864159,-0.00156194,0.0016582552,-0.0005083084,0.0010060773,-0.0019079736,-0.0018074967,-0.00074129016,-0.000575498,-0.0011864258,0.0016829015,0.0018539662,-0.001610942,-0.0011014056,0.0006486925,-0.001515033,0.00026951265,-0.0012420746,-0.001867072,0.0005397836,-0.0005665985,0.0009218857,-0.0018965013,-0.00062131137,-0.00075620716,-0.00048511988,-0.0019114199,-0.000677892,-0.0008462602,0.0010219829,-0.0006084591,-0.000505083,0.0002493509,-0.00021605473,-0.0009954998,8.9825364e-05,-0.00016598869,-0.0009420966
-0.0018651187,-0.0018190127,-0.00078086904,0.00026647444,0.0006781346,-0.00035346067,-0.00025144406,-0.00039416202,-0.00017976714,-0.00092270016,0.00126493,0.00089989486,0.001809703,-0.00088820676,-0.0016418118,0.0016414265,-0.0018766383,0.0018575327,-0.0018316503,0.0018507254,-0.00022340287,0.0010510948,0.0014475838,0.0016233895,-0.0012958618,-0.0011323658,-0.0009597342,-0.0018911171,-0.0008854305,0.0003692906,0.00055214926,-0.001898241,-0.00089011574,-0.00017237104,0.0016308203,-0.0017971545,0.00064606965,0.0015535094,-0.0006830422,-0.0014368405,0.0014025092,0.0007148888,-0.0007401672,0.0011762497,-0.0013661091,-0.001053021,0.0005681128,0.0009960074,-0.0012691191,0.00040168245,-0.001809312,-0.0012571607,0.00018418604,-0.00054202066,0.0004984827,0.0012853998,-0.0011583543,0.0017097476,0.0007184711,0.0018313592,0.001770667,0.0018211626,0.00093087554,0.0006116517
-6.4498745e-06,-0.0014394755,-0.0015148674,-0.00083303894,0.0015582319,0.00097387214,-0.0017579659,-0.00027239812,0.00093426416,-0.000374011,-0.0013912586,0.0010000933,-0.00116811,-0.0011673663,0.00032712403,-0.00030582817,-0.00064968294,0.0018812858,0.0012998616,-0.0010912665,0.0015462115,-0.0015680499,0.0015710806,-0.0017602446,-0.0007485228,-0.00021552318,-0.00033321627,0.0009052935,-0.00028760266,0.0014916721,0.0018418164,-0.00061348244,0.0014240192,-5.5024633e-05,9.45013e-05,0.00072660344,0.00051235524,-0.00094605004,-0.0006239847,0.0017807852,0.00070381653,-0.0010595266,6.331061e-05,0.0019075966,0.0011896796,-0.00090347975,0.0012747035,-4.6349363e-05,-0.0008010061,-0.0012564834,0.00035426673,0.0005809772,0.0010754031,-0.001808058,-0.001271609,0.00016863435,-0.0014381055,0.0011881127,-0.0016870031,0.0008010499,0.0009681096,0.00030798884,0.0017938861,-0.0009366998
-0.20131268,0.09044094,0.14965437,-0.10496294,-0.60071594,0.06467093,-0.15877256,-0.6991485,0.28118813,-0.20663556,-0.4961984,-0.3797252,-0.011106611,-0.22623849,0.19731371,0.62463945,0.074310675,-0.32946402,-0.44895238,-0.42759582,-0.18923773,-0.078226544,-0.1385689,0.08722093,0.6708366,0.32015425,0.048216242,-0.46807787,-0.45988247,0.10829658,-0.5349346,0.14903173,-0.007571716,0.26253027,-0.24291779,-0.34077603,-0.27224174,-0.20397139,0.16899864,-0.83526325,0.42261723,-0.21131967,0.47010756,-0.13738075,-0.31314912,-0.34905124,-0.17982492,-0.277912,-0.42896658,0.2352666,-0.19167359,-0.22255021,0.20204148,-0.7737359,-0.26150683,0.22480749,-0.33138144,-0.06306033,0.22946823,-0.008820351,0.16039148,0.271555,0.87278205,-0.23283942
0.00072146626,0.0012896981,0.0006061769,0.0003400715,-0.0013741425,-0.0019357312,0.0014661294,-0.0018058121,0.0019096464,-0.0012733154,-1.941598e-05,-0.0018907548,-0.0011163969,-7.531373e-06,-0.0014021499,-0.0012514845,0.0012226522,0.00059733307,0.00093414565,-0.00013671815,0.0011744511,-0.00042457553,-0.00030639395,0.0011027835,-5.3593656e-05,0.0019031737,0.0018503212,-0.0012181564,0.0002151581,-0.00039744773,-4.4880435e-06,0.0012444211,-0.001731453,-0.0017975322,0.0017096063,0.001774343,0.0017747886,0.00038406672,0.00025170133,-0.00021557766,0.001218298,-0.0009001603,-0.0015163424,-0.0010117639,-0.0015300314,-0.0016468621,-0.0009309256,-0.0008718902,0.0015132907,-0.001057883,0.0018409488,-0.00023751706,-0.001016041,-0.0008985079,0.0013730065,0.0005206361,-5.9255864e-05,0.0006478403,0.00022348436,0.0017648074,-0.00035101362,0.00019231485,-0.0013060684,0.0017521444
6.5591885e-05,0.0018971981,-0.00026303926,0.00039545656,0.00028896658,-0.0012669472,0.0004104285,0.0010976868,-0.00066601415,0.00061852345,0.00073060696,-0.0016869938,0.0012312238,9.396719e-05,0.0005272827,0.0017232159,0.0018341097,0.0018163163,-0.0014399502,-0.0008167096,0.00062063243,-0.00054892874,-0.001418564,-0.00011719437,0.00031419122,0.00013830583,0.00070416066,-0.00033361907,-0.0011149023,0.00075984676,0.0013489653,-0.0006406589,0.0010096056,-0.00015622447,-0.00070148264,-0.0013468617,-0.0010160836,0.0014200392,0.0009212936,0.0010044158,-0.0016756894,0.0012025591,0.00054950826,-0.0017896402,-0.0017841321,0.0008796498,-0.0013891482,0.00028326781,0.0012748896,0.0014283638,0.0014959497,-0.0014906474,-0.001427904,0.00093591516,0.00044586253,-0.0014188967,-0.0011235264,-0.0017097301,-0.0016022932,-0.0018991146,-0.00054173754,0.00159101,0.001568205,-0.0013189944
0.0009944146,-0.00041753263,-0.0008327435,0.00093363295,0.0015195734,0.000909084,0.0014699327,0.0014541401,0.0018793815,-0.0017055692,-0.001890525,-0.00045426865,-0.0016002832,0.0019168027,0.0011888628,-0.00014342624,0.00049445755,-0.001927447,-0.0007430711,-0.0007915688,-9.158952e-05,0.00048669707,-0.0011769943,-0.0007501354,0.0016297472,0.0013575589,0.0008825809,0.0016212792,0.001810089,0.0017539721,-0.0009443851,0.0010199375,-0.0018032689,0.00048795505,-0.0011446273,9.493367e-05,-0.0005950839,-0.0002748256,0.0015002289,-0.0006629159,-0.0015697333,0.0015101414,-0.0009772582,0.0014032468,-0.0002877114,-0.00051110005,-0.00091272616,-0.001505485,0.00079680816,-0.0007102892,0.0012662672,-0.00048683095,0.00039249938,0.00035154796,-0.0014958098,0.0003307953,0.00057437527,0.0018329001,0.0014288942,-0.0008485564,0.0009883402,-0.00076276576,-0.0011779694,-0.0019177876
0.0015865851,-0.00070959795,0.0018521119,-0.00075211236,-0.0014103258,0.0018520923,0.001512177,0.0013570588,-0.0017753153,0.0005655284,-0.00024126214,0.0016764093,-0.00038750214,-0.0019302159,-0.00026505138,0.0009671508,-0.00047681248,-0.0017729371,0.00019674306,-0.00084677106,-0.0011142266,0.0010976021,-0.00110936,0.0012380271,0.0017027888,0.00044435333,-0.00092597306,0.0003077169,0.0013228627,-0.0015716541,0.0002970961,0.0006501826,-0.0014720601,0.0018312824,0.0009641866,-0.0018827496,-0.0004876363,-0.0012259504,0.0002960912,-0.0018520486,0.0018324894,0.001121643,-0.00024201046,-4.717824e-05,-0.000696121,-0.001128586,-0.0016546703,-0.0017955091,0.0013321252,-0.0010436645,-0.00012681168,-0.001658133,-0.0010551566,-0.0001433324,-0.000112589914,-9.88103e-05,0.0011876067,-0.00049321796,0.00042090588,0.0005234536,0.0018738508,0.000397312,-0.0014402238,-0.00028933003
-3.205659e-05,-0.0008663747,-0.00083800405,0.0014626496,-0.00087622507,0.0008089498,-0.0002740859,-0.0001613081,-0.0018084471,-0.0008848414,-0.0008961533,-0.0011428909,0.0014840944,-0.00046004448,0.00060544256,-0.0013818729,-2.5521265e-05,-0.00041456008,0.001588929,-0.0015458171,-0.0015670445,-0.0015233082,-0.0006281419,0.00065206434,0.0019389403,-0.0014562171,0.00048021064,3.8903207e-05,0.0010055939,0.0005255039,0.001576218,0.0007655367,0.001196245,0.0012385203,-0.00045442767,0.0009256266,0.0016391128,0.0014389954,-0.00047259103,-0.0016184913,0.0017844976,-0.0012932087,0.0008992953,0.00029478362,-0.0019147652,0.0012838559,0.0016160598,-0.00015195669,0.0015155943,0.0009431194,0.00014215498,0.0013799702,-0.00021901447,0.00017860183,0.0018446427,0.0011034973,0.00062969606,-0.0003600819,-0.0009974646,0.00041440735,-0.0016793224,0.0007401656,-0.0018520269,-0.0016300264
-0.00024720514,-0.0007866288,-0.0016963377,-0.0011640287,0.0014997716,0.0018560688,-0.00029608957,-0.00070507475,6.423518e-05,0.0012229418,0.00180799,7.495866e-05,-0.00029994198,-0.0003671106,-0.00013589533,0.0012572242,0.00011022785,-0.0018322824,0.0007989446,0.0006713255,-4.5965426e-06,-0.0013076803,-0.00060681975,0.00021917303,0.0012641321,-0.0017996673,0.0018046745,0.00034352345,0.00027834298,-0.0012125992,0.00031279796,0.00189643,0.0016241013,-0.001176134,0.00088560185,-0.001083158,0.0010807468,-0.0014643366,0.0001751224,-0.0016709932,-0.0013827265,0.0015093891,-0.00013426808,-0.0012723731,0.0013727061,-0.0015329933,-0.0017218427,-6.645289e-05,-0.0012442993,0.00029186346,0.00045023183,0.0019445617,-0.0013609212,-0.00057082996,-0.00084900646,0.00104495,-0.00082862005,-0.00080529624,0.0017084011,-0.0015261222,-0.0015018636,-0.0013484634,0.001642297,-0.00019768812
-0.001392812,-0.0016363822,-6.337487e-05,0.00024282048,-0.0015555338,-0.00034438306,-0.00041813822,-0.0014693132,-0.0009650937,-0.0010424575,0.0011266051,0.00022405246,0.0008663696,-0.00064658164,0.001802136,-0.0014863457,0.0012241218,-0.00047108484,-0.0016186014,-0.000825688,-0.00079572387,-0.00084496196,0.0002972919,0.00019771513,-0.0010167479,0.0013858988,-0.0014492024,-0.0006278448,0.00076512643,-0.000472839,0.0017741229,0.0019236524,0.0010904509,-0.0013353948,-5.5787386e-05,-0.0016016236,-0.00086867716,-0.0015583192,-0.00081551913,-0.0009646951,5.378714e-05,0.000983756,-0.0007359341,0.0015546379,0.0010262197,-0.0009285831,0.00036554458,0.0014930449,-0.000577189,0.00060096546,4.271348e-05,5.893316e-05,-0.0011665237,0.0014445412,-0.001655974,-0.00031113788,0.0014677942,0.0011214991,0.0006583822,0.0014193035,0.0009550259,0.0014006535,-0.0011262172,-0.00080511416
0.001080174,0.0014209992,-0.001460426,0.00047160662,-0.00051945006,0.00015052943,-0.0014776522,0.0009284555,-0.00050069904,-0.0011091335,-0.0005678707,0.0017928053,-0.0016057722,-0.0005925819,-0.00033887825,-0.0019257255,0.00023559947,-0.0009842399,-0.0008687356,-0.00035862625,0.0019048515,-0.00039640814,0.00015746942,0.0013725446,0.0017931203,0.0012526163,-0.001018648,0.0005444428,0.0006835181,-0.0015966382,-0.0014744562,-0.00058041,-0.0018838288,-0.0007426776,-0.001865854,-0.0009473488,0.00193948,-0.00076651224,0.0014938903,-0.0015548097,-0.0016079869,0.00045216316,0.0011470274,-0.00080177677,-0.000111436704,0.0015726828,-0.0010872823,-0.00070583844,-6.2549254e-05,0.00048091775,-0.0003142357,0.0015374955,0.0017864134,-0.0003737677,-0.0018913578,-0.00059514097,0.0017333792,0.00012910226,0.0011579017,1.12548005e-05,0.00018218579,-0.0010562914,-0.001623603,-5.3434633e-05
0.0005789469,0.0017318774,6.4268243e-06,0.00086501054,0.000884312,-0.0013739872,-0.0012201434,-0.00013290322,-0.0017291897,-0.0008362166,0.0011897436,-0.001148002,2.6409514e-05,-0.0010576423,0.000879033,-0.0014906367,0.0015498414,0.00050439197,-0.0010351893,-0.0019397265,-0.00014315988,-0.00043506618,-2.537854e-07,-0.0007085812,-0.0005488903,-0.0012454535,0.0011529825,-0.00021593226,0.0017675392,-0.0015283253,0.00027503958,-0.00031084777,0.0010255966,0.0010781214,-0.0012288021,-0.001315423,0.0014421127,0.0013510888,0.0017789465,-0.00046781474,0.0017211598,-0.00084383995,-0.0005706302,0.0011588491,0.001180426,0.0015304415,0.0008303933,0.0011436329,-0.0015026978,-0.0007207538,0.0016110768,0.0009928893,0.0005900371,-0.0010539109,-0.0016391224,-0.00043891952,-0.0009480363,-0.00092904456,0.00063475524,0.0012048834,0.00041275588,0.0013014833,0.00084097637,-0.0009554655
-0.0007559913,-0.00062184106,0.0008493527,-0.00085847895,0.0014072862,-0.0009956509,-0.001410037,0.0004590021,-0.00035194983,-0.0010604283,-0.0014385027,0.0016463322,0.00017243181,5.6975754e-05,0.0003223382,0.0017335129,-0.000661229,0.00082628406,0.0018739067,-0.00016606436,0.0010172352,-0.0015526479,-0.001641331,-0.0010722305,-0.00029381574,-0.000572867,-0.0014177258,-0.0015786779,-0.0017715162,0.0010956437,-0.0013013876,0.0005263572,-0.0012517464,-0.0012985843,0.00024722307,-0.0002825139,0.0010601764,0.0006705392,0.0003528183,-0.0019044166,0.0018367206,0.000620187,-0.00057137385,0.0001189434,-0.00039171637,-0.00085157575,-0.0018641581,-0.00056176237,0.0018170679,0.0019114891,0.0016162598,0.00037193275,-0.0013744249,-0.0016227092,0.00035836338,0.0009969107,0.0002832783,0.0014465037,0.0009816785,-0.001241134,-0.0012046171,-0.0017708004,0.0010744359,-0.0014803968
-0.00028044544,0.0012899882,-0.00044801808,-0.00051560113,0.001911876,2.3555243e-05,-0.00059927884,0.0002510068,-0.0017466773,-0.0005849041,-0.0013503674,7.301336e-05,0.0006476175,0.00045654806,-0.0009947317,-0.00043481006,-0.00046105613,0.0007066792,-0.0015711603,0.0019412464,0.0017577934,-7.183291e-06,-0.0014444962,-0.0008045251,-0.00042783306,-0.0019002319,-0.0006650677,-0.0018542276,0.0019139021,-0.0016420258,-0.00081493054,-0.0016224633,0.0010929191,0.0011034182,-0.00042697974,-0.0011707474,0.000669895,-0.0001223057,-0.0016841216,-0.0008457778,-0.0018564868,0.0018867487,-0.001692648,7.6004304e-05,-0.0001007563,0.0012406332,0.001546338,-0.0016298674,0.0014236504,0.0017733213,-0.0010393225,-0.0015628829,0.0005193285,0.0015440355,0.00024200627,-0.0015198772,-0.0012797615,-0.0014837943,0.0016507686,-0.0008440751,0.0011450567,-0.00151452,0.0010120685,9.11199e-05
